fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name,food_category_label,short_name,inferred_category,nutrition_roles,freq_groups,diversity_cluster,risk_flags
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1220,Arginine,0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1221,Histidine,0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1269,PUFA 18:2,65.7,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1270,PUFA 18:3,0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1272,PUFA 22:6 n-3 (DHA),0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1278,PUFA 20:5 n-3 (EPA),0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1316,"PUFA 18:2 n-6 c,c",0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171025,"Oil, sunflower, linoleic, (approx. 65%)",4,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Fats and Oils,"Oil, Sunflower, Linoleic, (Approx. 65%)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1003,Protein,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1004,Total lipid (fat),100.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1005,"Carbohydrate, by difference",0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1008,Energy,884.0,KCAL,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1051,Water,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1079,"Fiber, total dietary",0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1087,"Calcium, Ca",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1088,"Chlorine, Cl",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1089,"Iron, Fe",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1090,"Magnesium, Mg",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1091,"Phosphorus, P",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1092,"Potassium, K",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1093,"Sodium, Na",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1095,"Zinc, Zn",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1098,"Copper, Cu",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1100,"Iodine, I",0.0,UG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1101,"Manganese, Mn",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1103,"Selenium, Se",0.0,UG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1104,"Vitamin A, IU",0.0,IU,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1109,Vitamin E (alpha-tocopherol),34.1,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1165,Thiamin,0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1166,Riboflavin,0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1167,Niacin,0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1170,Pantothenic acid,0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1178,Vitamin B-12,0.0,UG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1180,"Choline, total",0.2,MG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1186,Folic acid,0.0,UG,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1210,Tryptophan,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1211,Threonine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1212,Isoleucine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1213,Leucine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1214,Lysine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1215,Methionine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1216,Cystine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1217,Phenylalanine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1218,Tyrosine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1219,Valine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1220,Arginine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1221,Histidine,0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1269,PUFA 18:2,12.724,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1270,PUFA 18:3,0.096,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1272,PUFA 22:6 n-3 (DHA),0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1278,PUFA 20:5 n-3 (EPA),0.0,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1316,"PUFA 18:2 n-6 c,c",12.724,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171027,"Oil, safflower, salad or cooking, high oleic (primary safflower oil of commerce)",4,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.096,G,Fats and Oils,"Oil, Safflower, Salad Or Cooking, High Oleic (Primary Safflower Oil Of Commerce)",oil_omega6_la,"carrier_LA,carrier_VitE",,oil_cluster,
171059,"Chicken, heart, all classes, cooked, simmered",5,1003,Protein,26.41,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1004,Total lipid (fat),7.92,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1005,"Carbohydrate, by difference",0.1,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1008,Energy,185.0,KCAL,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1051,Water,64.85,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1079,"Fiber, total dietary",0.0,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1087,"Calcium, Ca",19.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1088,"Chlorine, Cl",0.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1089,"Iron, Fe",9.03,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1090,"Magnesium, Mg",20.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1091,"Phosphorus, P",199.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1092,"Potassium, K",132.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1093,"Sodium, Na",48.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1095,"Zinc, Zn",7.3,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1098,"Copper, Cu",0.502,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1100,"Iodine, I",0.0,UG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1101,"Manganese, Mn",0.107,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1103,"Selenium, Se",8.0,UG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1104,"Vitamin A, IU",28.0,IU,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1109,Vitamin E (alpha-tocopherol),0.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1165,Thiamin,0.07,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1166,Riboflavin,0.741,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1167,Niacin,2.803,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1170,Pantothenic acid,2.654,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1178,Vitamin B-12,7.29,UG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1180,"Choline, total",0.0,MG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1186,Folic acid,0.0,UG,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1210,Tryptophan,0.338,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1211,Threonine,1.196,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1212,Isoleucine,1.415,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1213,Leucine,2.303,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1214,Lysine,2.214,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1215,Methionine,0.638,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1216,Cystine,0.359,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1217,Phenylalanine,1.183,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1218,Tyrosine,0.946,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1219,Valine,1.496,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1220,Arginine,1.694,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1221,Histidine,0.693,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1269,PUFA 18:2,1.62,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1270,PUFA 18:3,0.06,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1272,PUFA 22:6 n-3 (DHA),0.0,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1278,PUFA 20:5 n-3 (EPA),0.0,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171059,"Chicken, heart, all classes, cooked, simmered",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,Poultry Products,"Chicken, Heart, All Classes",organ_other,"carrier_LA,vitA_dense",,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1003,Protein,24.46,G,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1004,Total lipid (fat),6.51,G,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1005,"Carbohydrate, by difference",0.87,G,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1008,Energy,167.0,KCAL,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1051,Water,66.81,G,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1079,"Fiber, total dietary",0.0,G,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1087,"Calcium, Ca",11.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1088,"Chlorine, Cl",0.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1089,"Iron, Fe",11.63,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1090,"Magnesium, Mg",25.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1091,"Phosphorus, P",405.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1092,"Potassium, K",263.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
171061,"Chicken, liver, all classes, cooked, simmered",5,1093,"Sodium, Na",76.0,MG,Poultry Products,"Chicken, Liver, All Classes",organ_liver,vitA_dense,liver_day,chicken_family,vitA_upper_risk
